Old_id	Gene_id
MAL4P2.37	PF3D7_0410300
PFD0505c	PF3D7_0410300
PFD0510c	PF3D7_0410300
2270.t00019	PF3D7_0612600
MAL6P1.300	PF3D7_0612600
PFF0610c	PF3D7_0612600
PF14_0044	PF3D7_1404700
PFI0270w	PF3D7_0905500
PF10_0128	PF3D7_1013100
PF14_0112	PF3D7_1411400
PF14_0766	PF3D7_1479400
PF11_0265	PF3D7_1125400
PF14_0074	PF3D7_1407700
PFC0371w	PF3D7_0308800
2270.t00226	PF3D7_0608700
MAL6P1.90	PF3D7_0608700
PFF0430w	PF3D7_0608700
PF08_0038	PF3D7_0822000
2270.t00028	PF3D7_0613800
MAL6P1.287	PF3D7_0613800
PFF0670w	PF3D7_0613800
PF02_0041	PF3D7_0204300
PFB0195c	PF3D7_0204300
2277.t00471	PF3D7_1249100
MAL12P1.470	PF3D7_1249100
PFL2355w	PF3D7_1249100
PF14_0781	PF3D7_1444600
PFF0573c	PF3D7_0611700
PF11_0463	PF3D7_1145100
PF13_0341	PF3D7_1364800
MAL8P1.215	PF3D7_0700600
MAL5_tRNA_Glu1	PF3D7_0527700
MAL5_tRNA_Glu1:tRNA	PF3D7_0527700
2270.t00275	PF3D7_0603800
2270.t00276	PF3D7_0603800
2270.t00277	PF3D7_0603800
MAL6P1.41	PF3D7_0603800
PFF0185c	PF3D7_0603800
PF11_0417	PF3D7_1140600
PFC10_API0048	PF3D7_API00800
PFC10_API0048:tRNA	PF3D7_API00800
PF10_0189	PF3D7_1019600
PF11_0407	PF3D7_1139700
PF14_0541	PF3D7_1456800
U5RNA	PF3D7_1446000
U5RNA:snRNA	PF3D7_1446000
MAL4P1.62b	PF3D7_0406400
PFD0311w	PF3D7_0406400
MAL13P1.475	PF3D7_1372100
PF10_0057	PF3D7_1005500
2270.t00143	PF3D7_0625600
MAL6P1.172	PF3D7_0625600
PFF1240w	PF3D7_0625600
PF13_0059	PF3D7_1310900
MAL5P1.70	PF3D7_0506900
PFE0340c	PF3D7_0506900
PF10_0405	PF3D7_1041200
MAL5P1.89	PF3D7_0508800
PFE0435c	PF3D7_0508800
MAL5P1.251	PF3D7_0525200
PFE1255w	PF3D7_0525200
PF11_0389	PF3D7_1137700
PF07_0080	PF3D7_0719700
PF13_0120	PF3D7_1320700
2270.t00048	PF3D7_0616000
MAL6P1.266	PF3D7_0616000
PFF0775w	PF3D7_0616000
2277.t00264	PF3D7_1227300
MAL12P1.264	PF3D7_1227300
PFL1320w	PF3D7_1227300
MAL5P1.74	PF3D7_0507300
PFE0360c	PF3D7_0507300
PF02_0185	PF3D7_0219800
PFB0905c	PF3D7_0219800
PF13_0048	PF3D7_1308900
PF02_0216	PF3D7_0222800
PFB1020w	PF3D7_0222800
PFI1130c	PF3D7_0923000
MAL1P2.35	PF3D7_0110900
PFA0530c	PF3D7_0110900
MAL5P1.133	PF3D7_0513300
PFE0660c	PF3D7_0513300
PF11_0167	PF3D7_1115900
PF13_0136	PF3D7_1323900
2270.t00213	PF3D7_0610100
MAL6P1.104	PF3D7_0610100
PFF0500c	PF3D7_0610100
PF02_0169	PF3D7_0217800
PFB0830w	PF3D7_0217800
MAL7P1.159	PF3D7_0729200
PF10_0345	PF3D7_1035400
2277.t00368	PF3D7_1238000
PF12_0006	PF3D7_1238000
PFL1840w	PF3D7_1238000
PFC10_API0018	PF3D7_API04100
PF13_0054	PF3D7_1309800
2270.t00131	PF3D7_0624500
MAL6P1.184	PF3D7_0624500
PFF1180w	PF3D7_0624500
PFI0100c	PF3D7_0902100
MAL13P1.203	PF3D7_1340000
PF13_0175	PF3D7_1332500
PF08_0010	PF3D7_0828300
PFI0215c	PF3D7_0904400
MAL7P1.149	PF3D7_0727100
PFI1260c	PF3D7_0925700
PF10_0308	PF3D7_1031400
PF3D7_1031400.1	PF3D7_1031400
PF3D7_1031400.2	PF3D7_1031400
2277.t00411	PF3D7_1242700
MAL12P1.409	PF3D7_1242700
PFL2055w	PF3D7_1242700
PF07_0074	PF3D7_0717800
PF14_0659	PF3D7_1469100
2270.t00007	PF3D7_0600600
MAL6P1.312	PF3D7_0600600
PFF0030c	PF3D7_0600600
2277.t00277	PF3D7_1228600
MAL12P1.277	PF3D7_1228600
PFL1385c	PF3D7_1228600
PF14_0772	PF3D7_1480000
PF14_0253	PF3D7_1427400
PF3D7_1427400.1	PF3D7_1427400
PF3D7_1427400.2	PF3D7_1427400
PFI1120c	PF3D7_0922800
PFI1195c	PF3D7_0924300
PF14_0751	PF3D7_1477900
PF14_0510	PF3D7_1453700
MAL13P1.535	PF3D7_1373400
PF10_0098	PF3D7_1010100
PF10_0239	PF3D7_1024600
PF10_0240	PF3D7_1024600
MAL5P1.250	PF3D7_0525100
PFE1250w	PF3D7_0525100
2270.t00059	PF3D7_0617100
MAL6P1.255	PF3D7_0617100
PFF0830w	PF3D7_0617100
PF14_0088	PF3D7_1409100
PFI0695c	PF3D7_0914200
2277.t00128	PF3D7_1212900
MAL12P1.127	PF3D7_1212900
PFL0635c	PF3D7_1212900
2277.t00138	PF3D7_1214100
MAL12P1.137	PF3D7_1214100
PFL0685w	PF3D7_1214100
MAL13P1.230	PF3D7_1346000
MAL8P1.128	PF3D7_0807500
PF02_0033	PF3D7_0203600
PFB0170w	PF3D7_0203600
MAL8P1.203	PF3D7_0805700
PF14_0014	PF3D7_1401200
MAL3P1.4	PF3D7_0302300
PFC0115c	PF3D7_0302300
PF13_0060	PF3D7_1311100
PF11_0348	PF3D7_1133800
PF14_0250	PF3D7_1427100
PF14_0208	PF3D7_1421500
PF14_0634	PF3D7_1466600
PF14_0004	PF3D7_1400400
MAL3P3.10	PF3D7_0308900
PFC0375c	PF3D7_0308900
PF11_0195	PF3D7_1118800
PF14_0119	PF3D7_1412000
MAL3P7.36	PF3D7_0323000
PFC1025w	PF3D7_0323000
MAL8P1.216	PF3D7_0700500
MAL7P1.97	PF3D7_0718900
PF14_0656	PF3D7_1468800
PF14_0307	PF3D7_1432500
MAL8P1.110	PF3D7_0810100
PF11_0276	PF3D7_1126600
PFI1315c	PF3D7_0926800
MAL1P1.24	PF3D7_0103800
PFA0190c	PF3D7_0103800
MAL7P1.174	PF3D7_0731300
PF14_0427	PF3D7_1445000
PF14_0671	PF3D7_1470400
PF14_0529	PF3D7_1455500
PF13_0026	PF3D7_1305200
PF13_0034	PF3D7_1306600
PF10_0379	PF3D7_1038900
MAL3P4.22	PF3D7_0310900
PFC0455w	PF3D7_0310900
MAL5P1.280	PF3D7_0528300
PFE1410c	PF3D7_0528300
MAL8P1.166	PF3D7_0800300
PF08_0140	PF3D7_0800300
PF14_0721	PF3D7_1475300
MAL13_tRNA_Cys1	PF3D7_1370100
MAL13_tRNA_Cys1:tRNA	PF3D7_1370100
PF14_0039	PF3D7_1404200
PF13_0335	PF3D7_1363400
2277.t00369	PF3D7_1238100
MAL12P1.367	PF3D7_1238100
PFL1845c	PF3D7_1238100
PF11_0345	PF3D7_1133500
2270.t00034	PF3D7_0614400
MAL6P1.282	PF3D7_0614400
PFF0695w	PF3D7_0614400
PFI1255w	PF3D7_0925600
PF14_0206	PF3D7_1421300
PF11_0512	PF3D7_1149500
PF14_0419	PF3D7_1444100
PFI1705w	PF3D7_0935300
MAL4P1.5	PF3D7_0400500
PFD0025w	PF3D7_0400500
MAL13P1.256	PF3D7_1351000
PF11_0051	PF3D7_1104000
PF11_0303	PF3D7_1129200
MAL1P4.14	PF3D7_0114100
PFA0680c	PF3D7_0114100
PF13_0131	PF3D7_1323300
MAL1P1.37	PF3D7_0104600
PFA0235w	PF3D7_0104600
MAL4P2.04	PF3D7_0406800
PFD0335c	PF3D7_0406800
MAL13_tRNA_Arg2	PF3D7_1369800
MAL13_tRNA_Arg2:tRNA	PF3D7_1369800
PF13_0089	PF3D7_1316100
MAL1P4.25	PF3D7_0115300
PFA0745w	PF3D7_0115300
MAL7_5.8s	PF3D7_0725800
MAL7_5.8s:rRNA	PF3D7_0725800
2270.t00104	PF3D7_0621400
MAL6P1.213	PF3D7_0621400
PFF1035w	PF3D7_0621400
PF02_0103	PF3D7_0211100
PFB0495w	PF3D7_0211100
2277.t00106	PF3D7_1210500
MAL12P1.105	PF3D7_1210500
PFL0525w	PF3D7_1210500
PF10_0097	PF3D7_1010000
MAL4P1.163	PF3D7_0417400
MAL4P1.164	PF3D7_0417400
PFD0840w	PF3D7_0417400
PFD0845w	PF3D7_0417400
2270.t00022	PF3D7_0613000
MAL6P1.295	PF3D7_0613000
PF3D7_0613000.1	PF3D7_0613000
PF3D7_0613000.2	PF3D7_0613000
PF3D7_0613000.3	PF3D7_0613000
PFF0630c	PF3D7_0613000
PF10_0235	PF3D7_1024200
MAL4P1.169	PF3D7_0418000
PFD0846w	PF3D7_0418000
PFD0872w	PF3D7_0418000
2277.t00339	PF3D7_1235100
MAL12P1.337	PF3D7_1235100
PFL1695c	PF3D7_1235100
PF14_0596	PF3D7_1462600
PF10_0238	PF3D7_1024500
PF14_0297	PF3D7_1431800
PF14_0669	PF3D7_1470200
PF10_0139	PF3D7_1014200
PF13_0271	PF3D7_1352100
PF13_0144a	PF3D7_1325300
PF14_0070	PF3D7_1407300
PF13_0252	PF3D7_1347200
MAL4P1.38	PF3D7_0403900
PFD0190w	PF3D7_0403900
MAL8P1.92	PF3D7_0814300
PF10_0072	PF3D7_1007300
PF11_0072	PF3D7_1106100
MAL3P6.18	PF3D7_0318000
PFC0795w	PF3D7_0318000
MAL4P2.21	PF3D7_0408500
PFD0420c	PF3D7_0408500
2277.t00256	PF3D7_1226500
MAL12P1.256	PF3D7_1226500
PFL1280w	PF3D7_1226500
2277.t00456	PF3D7_1247500
MAL12P1.455	PF3D7_1247500
PFL2280w	PF3D7_1247500
PF02_0182	PF3D7_0219500
PFB0890c	PF3D7_0219500
PF11_0163	PF3D7_1115500
PF14_0309	PF3D7_1432700
3D7surf1.3	PF3D7_0115000
MAL1P4.21	PF3D7_0115000
PFA0725w	PF3D7_0115000
PF14_0105	PF3D7_1410700
PF02_0166	PF3D7_0217500
PFB0815w	PF3D7_0217500
PF14_0160	PF3D7_1416200
MAL13P1.70	PF3D7_1313800
PF13_0107	PF3D7_1319200
MAL7P1.230	PF3D7_0831900
PF13_0239	PF3D7_1344700
PF14_0753	PF3D7_1478100
MAL1P4.11	PF3D7_0113800
PFA0665w	PF3D7_0113800
2277.t00047	PF3D7_1204600
MAL12P1.46	PF3D7_1204600
PFL0230w	PF3D7_1204600
PF14_0111	PF3D7_1411300
2270.t00105	PF3D7_0621500
MAL6P1.212	PF3D7_0621500
PFF1040w	PF3D7_0621500
MAL7P1.220	PF3D7_0832700
MAL13P1.171	PF3D7_1333300
MAL8P1.167	PF3D7_0800200
PF08_0141	PF3D7_0800200
PF13_0208	PF3D7_1337300
2277.t00426	PF3D7_1244400
MAL12P1.424	PF3D7_1244400
PFL2130w	PF3D7_1244400
2277.t00387	PF3D7_1239900
MAL12P1.385	PF3D7_1239900
PFL1935c	PF3D7_1239900
PFF0683c	PF3D7_0614100
PFI1655c	PF3D7_0934200
MAL13P1.36	PF3D7_1307000
2270.t00284	PF3D7_0603100
MAL6P1.34	PF3D7_0603100
PFF0150c	PF3D7_0603100
MAL3P2.22	PF3D7_0306100
PFC0265c	PF3D7_0306100
PF11_0375	PF3D7_1136400
MAL4P1.162	PF3D7_0417300
PFD0835c	PF3D7_0417300
PF10_0131	PF3D7_1013400
MAL1P4.12	PF3D7_0113900
PFA0670c	PF3D7_0113900
PF14_0591	PF3D7_1462100
MAL3P6.32	PF3D7_0319300
PFC0855w	PF3D7_0319300
MAL13P1.322	PF3D7_1364300
PF13_0182	PF3D7_1333200
PFI1575c	PF3D7_0932400
2277.t00444	PF3D7_1246300
MAL12P1.443	PF3D7_1246300
PFL2220w	PF3D7_1246300
PF14_0378	PF3D7_1439900
2277.t00058	PF3D7_1205700
MAL12P1.57	PF3D7_1205700
PFL0285w	PF3D7_1205700
2277.t00353	PF3D7_1236500
MAL12P1.351	PF3D7_1236500
PFL1765c	PF3D7_1236500
PF11_0527	PF3D7_1112700
PF11_0465	PF3D7_1145400
PF14_0060	PF3D7_1406300
MAL5P1.18	PF3D7_0501700
PFE0085c	PF3D7_0501700
MAL13P1.410	PF3D7_1359500
MAL13P1.153	PF3D7_1327200
2277.t00400	PF3D7_1241600
MAL12P1.398	PF3D7_1241600
PFL2000w	PF3D7_1241600
MAL1P2.10	PF3D7_0108300
PFA0410w	PF3D7_0108300
2270.t00139	PF3D7_0625200
MAL6P1.176	PF3D7_0625200
PFF1220w	PF3D7_0625200
PF14_0256	PF3D7_1427800
PF11_0470	PF3D7_1145900
PF07_0125	PF3D7_0730100
PF07_0037	PF3D7_0709300
PFB0196c	PF3D7_0204400
PF11_0316	PF3D7_1130600
2270.t00257	PF3D7_0605800
MAL6P1.61	PF3D7_0605800
PFF0285c	PF3D7_0605800
PF10_0221	PF3D7_1022800
2277.t00059	PF3D7_1205800
MAL12P1.58	PF3D7_1205800
PFL0290w	PF3D7_1205800
PF07_0045	PF3D7_0710800
PF13_0069a	PF3D7_1312500
MAL5P1.12	PF3D7_0501100
PF3D7_0501100.1	PF3D7_0501100
PF3D7_0501100.2	PF3D7_0501100
PFE0055c	PF3D7_0501100
MAL3P4.24	PF3D7_0310700
PFC0445w	PF3D7_0310700
MAL1P1.71	PF3D7_0103000
PFA0150c	PF3D7_0103000
MAL8P1.148	PF3D7_0802900
MAL8P1.29	PF3D7_0825000
MAL8P1.102	PF3D7_0811800
2277.t00242	PF3D7_1225100
MAL12P1.242	PF3D7_1225100
PFL1210w	PF3D7_1225100
2277.t00468	PF3D7_1248800
MAL12P1.467	PF3D7_1248800
PFL2340w	PF3D7_1248800
MAL5P1.253	PF3D7_0525400
PFE1265w	PF3D7_0525400
2270.t00204	PF3D7_0611000
MAL6P1.112	PF3D7_0611000
PFF0540c	PF3D7_0611000
MAL4P1.148	PF3D7_0415800
PFD0765w	PF3D7_0415800
PF14_0759	PF3D7_1478700
PFI1216w	PF3D7_0924800
2277.t00199	PF3D7_1220700
2277.t00200	PF3D7_1220700
MAL12P1.199	PF3D7_1220700
MAL12P1.200	PF3D7_1220700
PF3D7_1220800	PF3D7_1220700
PFL0995c	PF3D7_1220700
PFL1000c	PF3D7_1220700
PF11_0291	PF3D7_1128000
PF3D7_1128000.1	PF3D7_1128000
PF3D7_1128000.2	PF3D7_1128000
PF02_0039	PF3D7_0204100
PFB0190c	PF3D7_0204100
MAL5P1.285	PF3D7_0528800
PFE1435c	PF3D7_0528800
PF11_0509	PF3D7_1149200
2277.t00186	PF3D7_1219100
MAL12P1.187	PF3D7_1219100
PFL0930w	PF3D7_1219100
PF13_0243	PF3D7_1345800
MAL5P1.157	PF3D7_0515700
PFE0785c	PF3D7_0515700
PF14_0444	PF3D7_1446700
PF14_0445	PF3D7_1446700
PFI1457c	PF3D7_0929700
MAL5P1.247	PF3D7_0524800
PFE1235c	PF3D7_0524800
PF14_0492	PF3D7_1451700
PF14_0296	PF3D7_1431700
2277.t00366	PF3D7_1237800
MAL12P1.364	PF3D7_1237800
PFL1830w	PF3D7_1237800
PF02_0003	PF3D7_0200300
PFB0020c	PF3D7_0200300
PF13_0053	PF3D7_1309700
MAL1P2.26	PF3D7_0109950,PF3D7_0109850
PF3D7_0109900	PF3D7_0109950,PF3D7_0109850
PFA0485w	PF3D7_0109950,PF3D7_0109850
PF08_0072	PF3D7_0814700
PF14_0345b	PF3D7_1436500
PF13_0257	PF3D7_1349200
PF10_0278	PF3D7_1028400
PFI0375w	PF3D7_0907800
MAL8P1.45	PF3D7_0822700
PF14_0146	PF3D7_1414800
MAL7P1.154	PF3D7_0728400
PF3D7_0728400.1	PF3D7_0728400
PF3D7_0728400.2	PF3D7_0728400
2277.t00465	PF3D7_1248500
MAL12P1.464	PF3D7_1248500
PFL2325c	PF3D7_1248500
MAL4P1.236	PF3D7_0425200
PFD1205w	PF3D7_0425200
MAL1P1.74b	PF3D7_0103400
PFA0170c	PF3D7_0103400
MAL13P1.196	PF3D7_1338900
PFI1365w	PF3D7_0927800
MAL13P1.347	PF3D7_1368900
PF08_0029	PF3D7_0824500
PF08_0060	PF3D7_0817300
PF11_0287	PF3D7_1127600
PF14_0495	PF3D7_1452000
PF11_0342	PF3D7_1133200
PFI0336w	PF3D7_0907000
2277.t00196	PF3D7_1220400
MAL12P1.196	PF3D7_1220400
PFL0980w	PF3D7_1220400
MAL13P1.530	PF3D7_1373300
MAL13P1.52	PF3D7_1310800
MAL3P7.7	PF3D7_0320100
PFC0890w	PF3D7_0320100
PF13_0361	PF3D7_1369600
PF07_0076	PF3D7_0718800
PFI0410c	PF3D7_0908500
MAL13P1.281	PF3D7_1357200
MAL1P1.17	PF3D7_0102600
PFA0130c	PF3D7_0102600
MAL5P1.207	PF3D7_0520600
PFE1035c	PF3D7_0520600
PFC10_API0002	PF3D7_API05700
PFC10_API0002:rRNA	PF3D7_API05700
PF08_0058	PF3D7_0817600
PF14_0230	PF3D7_1424100
PF14_0471	PF3D7_1449500
PF10_0018	PF3D7_1001400
PF13TR009	PF3D7_1370800
PF13TR009:ncRNA	PF3D7_1370800
PF02_0021	PF3D7_0202100
PFB0105c	PF3D7_0202100
PFC0911c	PF3D7_0320600
PFI1060w	PF3D7_0921600
PF10_0029	PF3D7_1002500
PFC10_API0053	PF3D7_API00300
PFC10_API0053:tRNA	PF3D7_API00300
2277.t00379	PF3D7_1239100
MAL12P1.377	PF3D7_1239100
PFL1895w	PF3D7_1239100
MAL3P7.9	PF3D7_0320300
PFC0900w	PF3D7_0320300
PF11_0176	PF3D7_1117000
PF13_0061	PF3D7_1311300
MAL5P1.306	PF3D7_0530900
PFE1545c	PF3D7_0530900
2270.t00247	PF3D7_0606900
MAL6P1.72	PF3D7_0606900
PFF0340c	PF3D7_0606900
MAL13P1.105	PF3D7_1319700
PF3D7_0903600.1	PF3D7_0903600
PF3D7_0903600.2	PF3D7_0903600
PFI0175w	PF3D7_0903600
PFI0790w	PF3D7_0916100
PF14_0585	PF3D7_1461300
MAL8P1.49	PF3D7_0822200
PF13_0348	PF3D7_1366400
PF10_0285	PF3D7_1029200
PF11_0319	PF3D7_1130900
MAL13P1.149	PF3D7_1328600
PF13_0096	PF3D7_1317000
PFI0480w	PF3D7_0909900
PF02_0223	PF3D7_0223500
PFB1055c	PF3D7_0223500
MAL3P3.12	PF3D7_0309200
PFC0385c	PF3D7_0309200
PF10_0219	PF3D7_1022600
PF02_0100	PF3D7_0210700
PFB0480w	PF3D7_0210700
2277.t00326	PF3D7_1233800
MAL12P1.325	PF3D7_1233800
PFL1630c	PF3D7_1233800
PF14_0157	PF3D7_1415900
PF11_0221	PF3D7_1121400
PF11_0222	PF3D7_1121400
PF14_0633a	PF3D7_1466500
MAL5P1.304	PF3D7_0530700
PFE1535w	PF3D7_0530700
MAL4P1.126	PF3D7_0413400
PFD0655w	PF3D7_0413400
MAL4P1.176	PF3D7_0418700
PFD0905w	PF3D7_0418700
PF02_0094	PF3D7_0210000
PFB0450w	PF3D7_0210000
PF08_0024	PF3D7_0825700
PF11_0356	PF3D7_1134500
MAL13P1.219	PF3D7_1344500
PF11_0438	PF3D7_1142600
MAL4P1.39	PF3D7_0404000
PFD0195c	PF3D7_0404000
PF11_0336	PF3D7_1132600
PF14_0287	PF3D7_1430800
MAL3P4.27	PF3D7_0310300
PFC0430w	PF3D7_0310300
2277.t00494	PF3D7_1251400
MAL12P1.491	PF3D7_1251400
PFL2470c	PF3D7_1251400
PF11_0086	PF3D7_1107300
PF11_0228	PF3D7_1122000
MAL5P1.193	PF3D7_0519200
PFE0965c	PF3D7_0519200
PF11_0365	PF3D7_1135500
MAL13P1.325	PF3D7_1364700
MAL4P1.40	PF3D7_0404100
PFD0200c	PF3D7_0404100
PF10_0103	PF3D7_1010600
PF13_0224	PF3D7_1341200
PFI0645w	PF3D7_0913200
2277.t00042	PF3D7_1204300
MAL12P1.42	PF3D7_1204300
PFL0210c	PF3D7_1204300
PF3D7_07_RUF_6_14	PF3D7_1240800
PF3D7_07_RUF_6_14.1	PF3D7_1240800
PF14_0773	PF3D7_1480100
PF02_0038	PF3D7_0204000
PFB0185w	PF3D7_0204000
PF14_0401	PF3D7_1442300
PFI0086w	PF3D7_0901800
PF11_0191	PF3D7_1118500
2277.t00233	PF3D7_1224200
MAL12P1.233	PF3D7_1224200
PFL1165w	PF3D7_1224200
PF08_0097	PF3D7_0810400
PF10_0328	PF3D7_1033700
PF13_0085	PF3D7_1315100
2277.t00283	PF3D7_1229300
MAL12P1.283	PF3D7_1229300
PFL1415w	PF3D7_1229300
MAL3P3.17	PF3D7_0310100
PFC0420w	PF3D7_0310100
PF11_0478	PF3D7_1146700
MAL13P1.349	PF3D7_1369200
PF02_0076	PF3D7_0208000
PFB0360c	PF3D7_0208000
PFI1045w	PF3D7_0921300
PF10_0208	PF3D7_1021400
PF3D7_04_RUF6_11	PF3D7_0421400
PF3D7_04_RUF6_11.1	PF3D7_0421400
PFI1350c	PF3D7_0927500
2270.t00166	PF3D7_0627900
MAL6P1.149	PF3D7_0627900
PFF1355w	PF3D7_0627900
2277.t00126	PF3D7_1212700
MAL12P1.125	PF3D7_1212700
PFL0625c	PF3D7_1212700
PFI0015c	PF3D7_0900300
MAL8P1.113	PF3D7_0809600
MAL7P1.23	PF3D7_0707800
2270.t00254	PF3D7_0606100
MAL6P1.64	PF3D7_0606100
PFF0300w	PF3D7_0606100
2270.t00142	PF3D7_0625500
MAL6P1.173	PF3D7_0625500
PFF1235w	PF3D7_0625500
PFI0745w	PF3D7_0915200
MAL5P1.34	PF3D7_0503400
PFE0165w	PF3D7_0503400
MAL5P1.117	PF3D7_0511700
PFE0580w	PF3D7_0511700
MAL13P1.293	PF3D7_1359000
MAL13P1.515	PF3D7_1373000
PFC1110w	PF3D7_0324700
PFC1016w	PF3D7_0322800
2277.t00357	PF3D7_1236900
MAL12P1.355	PF3D7_1236900
PFL1785c	PF3D7_1236900
PF10_0261	PF3D7_1026400
PF11_0171	PF3D7_1116400
MAL8P1.71	PF3D7_0818000
PFI0750c	PF3D7_0915300
MAL13P1.385	PF3D7_1343900
MAL13P1.19	PF3D7_1303800
PF07_0023	PF3D7_0705400
PF13_0274	PF3D7_1352800
PF13_0214	PF3D7_1338300
2277.t00204	PF3D7_1221200
MAL12P1.204	PF3D7_1221200
PFL1020w	PF3D7_1221200
2277.t00485	PF3D7_1250500
MAL12P1.483	PF3D7_1250500
PFL2425w	PF3D7_1250500
MAL5P1.125	PF3D7_0512500
PFE0620c	PF3D7_0512500
PF10_0024	PF3D7_1002000
PFC10_API0028	PF3D7_API02900
PF11_0010	PF3D7_1100400
PFI0340c	PF3D7_0907100
PF11_0483	PF3D7_1147500
PF14_0095	PF3D7_1409700
2270.t00202	PF3D7_0611200
MAL6P1.114	PF3D7_0611200
PFF0550w	PF3D7_0611200
MAL13P1.316	PF3D7_1362900
PF07_0015	PF3D7_0704200
PF10_0174	PF3D7_1017900
MAL4P1.189	PF3D7_0420000
PFD0970c	PF3D7_0420000
PF10_0047	PF3D7_1004400
MAL3P8.13	PF3D7_0301500
PFC0075c	PF3D7_0301500
PF13_0081	PF3D7_1314400
PF11_0250	PF3D7_1123900
PF13TR010	PF3D7_1370900
PF13TR010:ncRNA	PF3D7_1370900
MAL4P1.135	PF3D7_0414500
PFD0675c	PF3D7_0414500
PFD0700c	PF3D7_0414500
2270.t00127	PF3D7_0624100
MAL6P1.188	PF3D7_0624100
PFF1160w	PF3D7_0624100
PF07_0092	PF3D7_0722600
2277.t00469	PF3D7_1248900
MAL12P1.468	PF3D7_1248900
PFL2345c	PF3D7_1248900
PFI0950w	PF3D7_0919400
PF10_0057a	PF3D7_1005600
PF10_0058	PF3D7_1005600,PF3D7_1005700
2277.t00307	PF3D7_1231900
MAL12P1.307	PF3D7_1231900
PFL1535w	PF3D7_1231900
MAL1P4.22	PF3D7_0115100
PFA0735w	PF3D7_0115100
PF13_0184	PF3D7_1333600
2270.t00040	PF3D7_0615000
MAL6P1.276	PF3D7_0615000
PFF0725w	PF3D7_0615000
MAL8P1.15	PF3D7_0828100
PF07_0084	PF3D7_0720200
PF10_0060	PF3D7_1005900
PF14_0438	PF3D7_1446100
PF10_0337	PF3D7_1034700
PF11_0059	PF3D7_1104800
MAL7P1.83	PF3D7_0717100
2277.t00414	PF3D7_1243000
MAL12P1.412	PF3D7_1243000
PFL2070w	PF3D7_1243000
2277.t00091	PF3D7_1209000
MAL12P1.90	PF3D7_1209000
PFL0450c	PF3D7_1209000
PF3D7_12_RUF6_5	PF3D7_1240500
PF3D7_12_RUF6_5.1	PF3D7_1240500
2270.t00078	PF3D7_0619100
MAL6P1.236	PF3D7_0619100
PFF0925w	PF3D7_0619100
PFI1745c	PF3D7_0936100
PF11_0254	PF3D7_1124300
MAL8P1.59	PF3D7_0820100
PF14_0375	PF3D7_1439600
PF10_0283a	PF3D7_1029000
MAL13P1.220	PF3D7_1344600
PFI1520w	PF3D7_0931300
PF11_0473	PF3D7_1146200
PF07_0087	PF3D7_0721100
PF07_0105	PF3D7_0725000
MAL8P1.54	PF3D7_0820900
PF14_0102	PF3D7_1410400
PF13_0210	PF3D7_1337500
PF08_0071	PF3D7_0814900
2277.t00489	PF3D7_1250900
PF12_0009	PF3D7_1250900
PFL2445c	PF3D7_1250900
PF14_0532	PF3D7_1455800
PF11_0385	PF3D7_1137400
PF14_0177	PF3D7_1417800
PF13_0265	PF3D7_1350500
PFI0590c	PF3D7_0912100
PF13_0148	PF3D7_1326600
PF11_0108	PF3D7_1110200
PFL1583c	PF3D7_1232800
PF07_0016	PF3D7_0704300
2277.t00376	PF3D7_1238800
MAL12P1.374	PF3D7_1238800
PFL1880w	PF3D7_1238800
PF10_0173	PF3D7_1017800
PF07_0042	PF3D7_0710200
MAL8P1.112	PF3D7_0809800
MAL8P1.112:exon:3	PF3D7_0809800
MAL7_28S	PF3D7_0726000
MAL7_28S:rRNA	PF3D7_0726000
PF11_0435	PF3D7_1142300
PF11_0403	PF3D7_1139200
PF14_0466	PF3D7_1448800
PF13_0234	PF3D7_1342800
MAL5P1.131	PF3D7_0513100
PFE0650c	PF3D7_0513100
MAL8P1.16	PF3D7_0828000
MAL5P1.169	PF3D7_0516900
PFE0845c	PF3D7_0516900
PF14_0418	PF3D7_1444000
PF10_0177	PF3D7_1018300
PF10_0177b	PF3D7_1018300
PF14_0513	PF3D7_1454000
PF13_0222	PF3D7_1340600
PF11_0070	PF3D7_1105900
PF14_0225	PF3D7_1423400
MAL5P1.30	PF3D7_0503000
PFE0145w	PF3D7_0503000
2270.t00231	PF3D7_0608100
MAL6P1.84	PF3D7_0608100
PFF0400w	PF3D7_0608100
MAL8P1.34	PF3D7_0824200
2277.t00278	PF3D7_1228700
MAL12P1.278	PF3D7_1228700
PFL1390w	PF3D7_1228700
MAL1P1.49	PF3D7_0105900
PFA0290w	PF3D7_0105900
2277.t00407	PF3D7_1242300
MAL12P1.405	PF3D7_1242300
PFL2035c	PF3D7_1242300
2277.t00439	PF3D7_1245800
MAL12P1.437	PF3D7_1245800
PFL2195w	PF3D7_1245800
PF14_0122	PF3D7_1412300
PF08_0126	PF3D7_0803400
PF14_0673	PF3D7_1470600
MAL4P1.161	PF3D7_0417200
PFD0830w	PF3D7_0417200
2277.t00381	PF3D7_1239300
MAL12P1.379	PF3D7_1239300
PFL1905w	PF3D7_1239300
PF14_0338	PF3D7_1435700
PF3D7_1435700.1	PF3D7_1435700
PF3D7_1435700.2	PF3D7_1435700
2270.t00283	PF3D7_0603200
MAL6P1.35	PF3D7_0603200
PFF0155w	PF3D7_0603200
PF14_0436	PF3D7_1445900
PF14_0437	PF3D7_1445900
