Name,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP24,TP25,TP26,TP27,TP28,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48
PF3D7_1335600,1.175,1.14953648,1.27312556,1.36937655,1.21654625,1.10724423,0.9195,1.21374142,1.168048695,1.0721021,1.018,0.847973485,1.03231589,0.7625,0.939037968,0.756358355,0.802301275,0.8735,1.021931405,0.837,0.778910345,0.81655179,1.20979658,1.0124202,1.13443574,1.1395,1.03844335,1.073513235,1.158,1.082159085,1.20995939,0.969336285,1.24605858,1.090282245,1.128304205,1.01630491,0.82551269,1.20140815,0.9217987,1.218046915,1.0956287,1.187314285,1.0632202,1.068164285,1.09518815,0.8881873
PF3D7_1336000,1.625,1.61330295,1.72670538,2.524965935,1.73409597,2.033118545,1.931,2.09888458,2.68358361,2.21280023,1.785,1.68626691,1.779855,1.356,1.315326563,1.14767887,1.176598915,1.0505,0.97792873,1.0735,0.99442276,0.879219595,0.98155008,0.93205035,0.851236625,0.9715,0.85205603,0.78126662,0.8275,0.86437316,0.895276155,0.70942092,0.756964935,0.685197155,0.657931975,0.532873395,0.593296365,0.58038176,0.571503795,0.638024565,0.9778714,1.003586755,1.1464637,1.275608155,1.28779025,1.27460265
PF3D7_1336200,0.376,0.33823571,0.31608057,0.27071278,0.216762,0.2118096,0.174,0.23919588,0.21994454,0.34837538,0.357,0.45948031,0.69627927,0.566,0.745842755,0.82702967,1.07411922,1.093,0.96476902,1.347,1.30050618,1.50402676,1.92430719,1.7769333,2.0762469,1.799,2.13846096,2.04214054,2.107,1.35110027,1.44069582,1.32754241,1.21768441,0.96423181,0.97707806,0.70683549,0.44611699,0.46502266,0.3901011,0.53700945,0.3909057,0.45701392,0.4018651,0.50886796,0.3713569,0.3966441
PF3D7_1337000,0.403,0.27895727,0.37896131,0.34787858,0.27886796,0.44264404,0.328,0.45707728,0.69497267,0.69366778,0.897,1.03383067,1.63746657,1.601,1.924375385,2.28601282,2.58775051,3.009,2.64262829,2.92,2.77100718,2.50390522,1.66087652,1.9344742,1.91722917,1.626,1.18572251,1.07934024,0.804,0.68683437,0.65281527,0.63991822,0.45591027,0.32751561,0.37020948,0.23713781,0.23548699,0.34547956,0.2388374,0.28935947,0.4443214,0.20150758,0.6142795,0.25558008,0.3486979,0.40346318
PF3D7_1337700,1.569,1.30993686,1.03124432,1.17393203,0.913323,0.87006819,0.533,0.75903243,0.66894376,0.56572465,0.685,0.42721343,0.71906141,0.45,0.525288827,0.13433392,0.21043968,0.647,0.32816951,0.291,0.13283743,0.24786509,0.21020328,0.1863301,0.29754348,0.432,0.45431896,1.03899949,0.983,0.90951014,1.2502913,1.32754241,2.02274104,2.09545359,1.93844429,2.12874679,2.30384767,2.19002961,1.61613315,1.91733223,2.4413398,2.72496197,2.4169316,1.99879661,2.0506454,1.4274641
PF3D7_1303800,0.373,0.38269452,0.406838445,0.325424588,0.242030595,0.227663623,0.265,0.229130705,0.165934495,0.301745493,0.175,0.16294772,0.273385733,0.2895,0.485302894,0.476593378,0.65378785,1.039,0.961684725,1.09475,0.939615745,1.316023355,1.873335265,1.89488915,1.97030335,2.0255,2.091240135,2.036313425,1.9845,1.920954638,0.893869218,1.22616723,1.2527914,1.073852615,1.058828568,0.909409763,0.540311788,0.633877295,0.398346678,0.485524318,0.3818008,0.344736003,0.48195105,0.448124703,0.410695575,0.51484175
PF3D7_1338100,0.53,0.516070975,0.408305685,0.56166578,0.43656838,0.45025394,0.3785,0.48312831,0.637058325,0.638945115,0.604,0.625332045,0.924812635,0.5615,0.801823061,0.63487377,0.689957185,0.761,0.754625415,0.922,0.885737615,0.78615327,1.22197572,1.0068223,1.07951722,1.397,1.32301677,1.560292085,1.6435,1.543684705,1.506352525,1.70795655,1.68032753,1.494828665,1.40326087,1.16646165,0.991007735,0.881032635,0.520324355,0.618473265,0.5365849,0.57423075,0.6280577,0.7094353,0.6728484,0.623379
PF3D7_1338400,1.018,0.73342516,1.02872907,0.85767878,0.99978422,0.92714266,1.431,1.01599038,1.11013427,1.12836628,1.518,1.02608665,1.07645628,1.199,1.394035719,0.70437695,0.996957973,0.96,1.106966687,0.836,0.91499902,0.7061817,1.70418029,1.1827563,1.21640361,1.268,1.03844335,1.48991979,1.495,1.26157863,0.75036241,1.13342844,1.15420325,0.973928,0.96529418,1.15913697,0.96549659,1.05915184,0.70741364,0.70906106,1.1447954,0.84159048,1.0505902,1.41543228,0.926504,0.9467178
PF3D7_1338600,0.945,0.81362539,0.72522466,0.47437988,0.4639681,0.39825281,0.29,0.28419311,0.19521706,0.23584705,0.204,0.18585719,0.35169934,0.274,0.474780285,0.39832925,0.49541007,0.672,0.59136311,0.813,0.68369469,1.13924417,1.58960589,1.4018741,1.69099775,1.47,1.66167572,1.69252027,1.784,1.49629086,1.55418807,1.24117811,1.50912069,1.33376429,1.02617742,1.04285706,0.72739311,0.93363163,0.80636058,0.90587759,0.8267292,0.98909928,0.7669882,0.85384376,0.7716671,0.7648752
PF3D7_1338700,0.581,0.53699278,0.4208818,0.29854307,0.37141803,0.33864169,0.188,0.21788139,0.15617364,0.1926855,0.152,0.17940382,0.22782143,0.202,0.296316766,0.33408262,0.42416747,0.472,0.54119183,0.648,1.11750635,1.23090743,1.33970761,1.4858426,1.90985201,1.549,1.74738052,1.62528557,1.965,1.50983196,2.14416057,1.47395051,2.15643641,1.90799396,1.84024547,1.16554607,0.88700092,0.79735247,0.57207249,0.68690288,0.5632927,0.72569069,0.4742008,0.53293604,0.4330399,0.4523334
PF3D7_1338800,1.203,1.068173955,0.967944355,0.862106345,0.737964975,0.663966035,0.7275,0.88751144,0.873270905,0.97730084,0.925,0.826032,0.95471424,0.836,0.981549302,0.795490395,0.953006795,1.141,1.62480918,1.2795,1.10078561,1.12568172,1.507960465,1.17276005,1.277879575,1.296,1.280996395,1.398480725,1.434,1.02799469,1.16259273,0.950829665,1.07773721,1.17700928,1.1283042,0.942142095,0.97491609,1.138648045,1.004254425,1.211529835,1.03784261,1.2893851,1.01270005,0.98564516,0.98378115,0.9177367
PF3D7_1338900,0.575,0.52304489,0.63467639,0.38582897,0.32270744,0.3272268,0.207,0.26643104,0.25117928,0.19114401,0.202,0.15746235,0.14381229,0.304,0.36955416,0.17171379,0.27291396,0.567,0.75339169,0.732,0.89084674,0.84741806,1.48495538,1.37164544,1.67706324,2.068,1.75486935,2.00090328,2.141,1.89801001,2.02785433,1.41390671,1.68032747,1.39625079,1.38067515,1.11152625,0.81243007,1.05795642,0.60164279,0.64388996,0.6470583,0.64139993,0.6751334,0.68765943,0.6130536,0.6194012
PF3D7_1339600,0.518,0.72296426,0.48963143,0.49462009,0.49319442,0.33356844,0.276,0.31024415,0.21083441,0.4917334,0.809,0.48142177,0.63790005,0.487,0.808136622,0.63662596,1.01931721,1.098,1.51418565,1.691,1.57454148,2.49081052,2.51341777,2.5126574,2.30657662,2.132,1.81311531,1.69520967,1.783,0.9147761,0.9501464,0.90065614,0.86565238,0.74660634,0.70604935,0.57407491,0.37023785,0.53316224,0.30935133,0.21506447,0.5086631,0.64535108,0.4650153,0.75871754,0.7351608,0.7125955
PF3D7_1339700,0.469,0.45446791,0.41165931,0.33522843,0.36532921,0.38810622,0.216,0.26998346,0.1275418,0.22197369,0.189,0.21167071,0.34030827,0.255,0.441107907,0.23829668,0.40443875,0.424,0.31089743,0.419,0.44310104,0.60890636,0.72082586,1.0604022,1.60493144,1.317,1.62007146,1.70596718,1.909,1.59860138,1.29718901,1.31767223,1.96310717,1.80241322,1.74597466,1.40268383,0.7038444,0.8762509,0.63462515,0.64128315,0.6482722,0.67300894,0.5396474,0.88249621,0.6583718,0.7228242
PF3D7_1340000,1.087,1.61911455,1.03375956,1.24224276,1.45888122,0.94870414,1.134,1.25281797,1.31446146,1.27634877,1.185,1.28422163,0.86572144,0.976,1.113713268,0.74526121,0.68831314,1.125,0.97710621,0.568,0.80166916,0.57616944,1.37579398,1.0092214,0.82951512,0.741,0.71143355,1.310448149,1.341,0.672541,0.78881849,0.65965862,0.78485816,1.09028221,0.89066312,0.73430317,0.98381224,0.80332962,0.83934287,0.87198869,1.3718121,0.87846768,0.7233572,0.96386928,1.0095873,0.9194415
PF3D7_1340100,1.155,1.11001749,1.44793407,1.61289154,1.2153285,1.39007976,1.384,1.45175313,2.06149204,1.94535275,1.69,1.71143502,1.61183664,1.32,1.326690963,1.23353577,1.29003913,1.047,1.42453535,1.553,1.5336684,1.15327426,1.67350682,1.319505,1.07459916,1.004,0.97021228,0.80771228,0.893,0.75980582,0.79257031,0.73697525,0.60595668,0.5451411,0.57839092,0.39095692,0.3453809,0.41959629,0.23428813,0.41970156,0.5669347,0.66642373,0.7394318,0.83665229,0.9302806,0.9410353
PF3D7_1340700,0.817,0.64218292,0.724805435,0.604043715,0.524247425,0.486401095,0.4005,0.440499335,0.56612943,0.479401515,0.363,0.311052675,0.361666535,0.147,0.40112198,0.30079116,0.37648973,0.4165,0.40383769,0.5063,0.490012165,0.527064105,0.66489191,0.93844795,1.135665265,1.252,1.290565385,1.614528065,1.683,1.588069415,1.838856915,1.698497605,1.80632797,1.819112215,1.582964645,1.256189515,1.042029885,0.998782605,0.73129741,0.814638125,0.78545345,0.749397475,0.75033955,0.684794145,0.63319505,0.71770985
PF3D7_1340900,1.956,1.39827331,1.00357679,1.62554166,1.15444029,1.14909885,1.114,1.19716356,1.53831041,1.4227897,1.079,1.27518687,1.28149557,1.093,1.28123326,1.01392899,0.96889936,1.176,0.95243183,0.83,0.90013606,0.82777589,0.54219817,0.7045357,0.6213167,0.61,0.6057586,0.58807909,0.565,0.85910716,0.96327768,1.07091717,1.15131772,1.41887525,1.31684587,1.23329973,1.70073924,1.79195101,1.88681558,2.383957,1.8452693,1.76483766,1.5994231,1.08191746,1.1644242,1.2819901
PF3D7_1341300,0.82,0.93566922,1.05555814,1.41175458,1.4101707,1.62471922,1.453,2.04145388,2.37904505,2.54653149,1.998,2.53617642,2.57295845,1.791,1.80988943,1.77203951,1.87970864,1.519,1.89170396,1.735,1.95540398,1.37682048,1.65997443,1.2739221,1.16804254,1.12,1.00266367,0.85791415,0.812,0.60709237,0.73723107,0.49680025,0.44340639,0.41478128,0.40556103,0.31404737,0.29174221,0.2510405,0.26044651,0.36104763,0.4528194,0.520232,0.5465365,0.71631188,0.7087253,0.7853325
PF3D7_1304000,0.664,0.56837545,0.49717713,0.45919973,0.42499964,0.35386158,0.296,0.29011382,0.17959968,0.22813963,0.145,0.10970738,0.16517054,0.2,0.154051046,0.11213962,0.18961491,0.325,0.37751831,0.552,0.49326344,0.56213935,0.98606093,0.9740346,1.19755099,1.254,1.654187,1.85119408,1.916,1.96120187,1.61234119,1.86135598,2.03909221,2.28722244,2.35480723,1.89527124,1.71643848,1.53493345,1.02131426,1.03621972,0.8206593,0.77178723,0.9047706,0.7862239,0.7540433,0.7501006
PF3D7_1341600,0.714,0.71482804,0.71348692,0.60088117,0.47858126,0.56059788,0.483,0.45589312,0.49454985,0.36841466,0.549,0.29040187,0.2933201,0.441,0.695334213,0.55135312,0.58309329,0.705,1.01823027,1.024,1.06084145,1.01016724,1.40105446,1.495439,1.58935759,1.955,1.25728198,1.52488184,1.7,1.74604892,1.43319218,1.69356252,1.55625068,1.28851536,1.22846703,0.94397331,0.76925747,0.96949453,0.53567818,0.55134709,0.61525165,0.63481472,0.6556142,0.75871754,0.6357127,0.6625888
PF3D7_1342500,2.978,2.68670739,1.542255205,1.726742755,1.253688015,0.91699607,0.801,0.89520831,0.855050685,0.78307385,0.6825,0.62920406,0.722621145,0.861,0.697438759,0.398913315,0.55021207,0.697,0.533789518,0.6085,0.483045155,0.48590913,0.5981321,0.6101711,0.62008717,0.6715,0.62364846,0.60869769,0.69,0.572863505,0.72363073,0.79208387,0.941637445,1.067119105,0.993280835,0.878050805,1.31741883,1.582152905,1.529696775,2.56057049,3.6425861,4.37455825,2.95887535,2.33173842,3.1470925,1.4195085
PF3D7_1342700,1.577,1.7132626,1.27354483,2.11763179,1.7170472,1.74901459,1.418,1.72765733,2.602894,2.17349239,1.651,1.71143502,1.90088519,1.383,1.555663074,1.40875389,1.44896491,1.514,1.61617323,1.427,1.65628753,1.25242025,0.88141032,0.9412469,0.82295767,0.721,0.66400461,0.52980906,0.427,0.53412091,0.56558565,0.47047975,0.39723826,0.45248867,0.45171449,0.37722308,0.48536482,0.49729931,0.56638585,0.69341998,0.9699804,0.96144142,1.1631124,0.67849062,1.0536466,0.8989842
PF3D7_1343000,0.614,0.76015857,0.56844196,0.6906971,0.46762138,0.39698446,0.417,0.42036898,0.55962222,0.54568534,0.432,0.4956192,0.62650896,0.476,0.758469928,0.72189874,0.93273005,1.096,0.9425621,1.423,1.14537443,0.93534,1.56254111,1.2507308,1.45165153,1.334,1.24896112,1.05782511,1.168,1.10736058,1.28874738,1.3464603,1.3533032,1.11613876,1.26283658,0.80846598,0.57694312,0.57500232,0.37190396,0.55786419,0.3957617,0.48862294,0.5442402,0.56617289,0.6911015,0.5443912
PF3D7_1343100,0.895,0.83803418,0.5189758,0.53004045,0.41160423,0.4299608,0.293,0.35642554,0.22254744,0.21272479,0.13,0.11228872,0.10963907,0.07,0.044615876,0.05606981,0.08001092,0.084,0.13653167,0.179,0.3065479,0.29930879,0.58099103,0.7709108,1.05492682,0.831,1.28557283,1.4926092,1.673,1.53841879,2.61501306,2.17308988,3.0644096,2.31200159,2.73778265,2.20290945,1.94145928,1.60785473,1.00880375,1.26431841,0.8874289,1.34470094,0.9897363,1.19194292,1.2928255,1.0012706
PF3D7_1343400,0.912,0.932957123,1.069252213,1.330793707,1.187725843,1.038332137,0.958333333,1.16006051,1.015562487,1.165361907,0.987,0.88368216,0.950679893,0.664,0.802243968,0.529548183,0.670411127,0.875,1.33598169,1.281666667,1.084684107,1.082188367,1.683731273,1.235803067,1.658210617,1.521,1.334111203,1.342601263,1.495,1.263584687,1.12648157,1.02814625,1.038782843,0.759893687,0.8291252,0.521581103,0.37111004,0.48016479,0.369629333,0.372343943,0.5078537,0.540865657,0.700393467,0.877911827,0.883703567,0.863752133
PF3D7_1343500,0.549,0.45214326,0.56760356,0.45793469,0.41525751,0.37161807,0.238,0.33511104,0.35008923,0.31908719,0.301,0.25942568,0.37448151,0.392,0.498350934,0.47425711,0.55569231,0.631,0.77066374,0.75,0.89920714,1.02606798,1.34963141,1.3219041,1.50247156,1.542,1.769847,1.76692656,1.715,1.81224969,2.24170777,1.90823939,1.76400722,1.69144584,1.59769445,1.09687678,0.80850526,0.85951487,0.60732939,0.68038578,0.6531282,0.66510671,0.7290981,0.60972467,0.7150194,0.6796366
PF3D7_1343600,0.6385,0.369618405,0.720194185,0.340288495,0.439612805,0.381130465,0.3585,0.354649315,0.60777573,0.453967025,0.5175,0.573059705,0.63718808,0.693,1.120868679,0.815348475,1.04068997,1.4945,1.39574858,1.552,1.3432371,1.46427479,2.409218315,1.6437833,1.614357795,1.6615,1.608838325,1.366208075,1.303,0.976463365,0.980160905,0.70736461,0.754560345,0.75091575,0.683954645,0.667922925,0.59787528,0.756707845,1.12879107,0.586539455,0.84858115,0.755982665,0.69924525,0.842382785,0.90825095,0.8160185
PF3D7_1304100,1.292,1.03911586,0.80906563,0.69702216,0.4091687,0.46547382,0.38,0.40379105,0.39694134,0.32217017,0.392,0.16520641,0.23921251,0.328,0.526130625,0.30721584,0.43622392,0.507,0.8438645,0.82,0.92150152,0.92785726,0.94636586,1.287517,1.2926338,1.119,1.08587219,1.30793805,1.017,1.3179998,1.83838792,1.34892787,1.57644926,1.6968326,1.65464972,1.3669759,1.63009327,1.85052716,1.21920814,1.57192569,1.213993,1.07865822,1.0528866,0.67276013,0.8195029,0.7989708
PF3D7_1345100,2.703,2.05614768,2.08261041,2.09359648,2.10794942,1.85301694,1.605,1.69805391,2.49617532,2.00238775,1.662,1.93084987,1.66594422,1.493,1.670990877,1.4052495,1.29880734,1.514,1.26908663,1.23,1.21876013,0.86238347,0.60174072,0.6109708,0.51066004,0.437,0.37527079,0.26266338,0.224,0.31746342,0.36298781,0.43922406,0.480918,0.66903683,0.74140094,0.70042634,1.08978142,1.25759347,1.46373206,2.21581576,3.1612379,3.0305161,2.7280899,1.41428613,1.8492315,1.5592999
PF3D7_1345400,0.427666667,0.43044658,0.35716266,0.244147507,0.356398927,0.27438012,0.164,0.263273353,0.111490627,0.24920658,0.168333333,0.248239827,0.36973521,0.283666667,0.276393954,0.37418808,0.483718987,0.477,0.529128803,0.606666667,0.72828349,1.079382367,1.34151191,1.506368233,2.103569507,1.498666667,2.145117697,2.096824603,2.166,1.39648801,1.568257427,1.070917107,1.730984203,1.73525818,1.367581943,1.149065447,0.709513563,0.795200702,0.531128903,0.622600767,0.515947033,0.658082493,0.4650153,0.634174767,0.583261133,0.603489967
PF3D7_1345500,0.669,0.79037897,0.57347245,0.7197924,0.65515702,0.47942533,0.239,0.4262897,0.50105708,0.64434033,0.379,0.45044558,0.50405494,0.567,0.569062883,0.65765215,0.83737456,0.577,0.98450858,1.109,1.1193643,1.29918731,1.44255382,1.8297137,1.56230819,1.804,1.56764998,1.4917128,1.625,1.42708082,2.33362699,1.84572811,1.62454101,1.48351643,1.49163982,1.07032474,0.82943748,0.58695662,0.43559393,0.45750079,0.6227784,0.70330093,0.672837,0.53293604,0.5299704,0.5296164
PF3D7_1345600,1.488,1.25472655,0.558381045,1.03161813,0.7136097,0.703283995,0.549,0.501482445,0.612330825,0.272071925,0.228,0.168433095,0.1559153,0.0945,0.122483207,0.079432225,0.08877924,0.152,0.08307048,0.1385,0.09382223,0.09493701,0.165095275,0.1695364,0.18975569,0.3415,0.39940128,0.770060855,0.9485,1.53465734,2.29657784,2.961883775,3.12211959,3.378582185,2.75447629,3.047999105,3.93590319,3.548039275,2.339469345,3.049353365,1.912646,1.73125307,1.9582312,1.5764592,1.7598541,1.3240411
PF3D7_1345900,0.486,0.43180262,0.34039445,0.34281852,0.225895225,0.22195617,0.1755,0.18058105,0.20107356,0.20424663,0.1655,0.192310575,0.31396642,0.296,0.431006216,0.366789985,0.478421455,0.697,0.701986685,1.013,0.88991782,1.012037895,1.5219439,1.40627245,1.523783235,1.834,1.82892499,1.8722608,1.8915,2.0232652,1.950942285,1.831745355,1.71687723,1.443654395,1.280021355,1.037363485,0.737205055,0.741167225,0.524304975,0.667351545,0.5566158,0.520890515,0.54768475,0.526059435,0.5186408,0.52336565
PF3D7_1346300,1.397,1.57843332,1.28779777,2.06323626,1.63789261,1.6640372,1.453,2.16105191,2.04327186,2.1642436,1.735,2.16704335,2.63703317,1.523,1.714764883,1.66924493,1.53336001,1.559,1.31432308,1.39,1.61076979,1.09434776,1.50480286,1.0332124,0.99672963,0.898,0.92028707,0.74227054,0.73,0.59731272,0.5768411,0.48610756,0.43955904,0.42447747,0.4006511,0.3387683,0.34014785,0.43035518,0.40488628,0.62824891,0.8789309,0.90085743,1.1160368,1.66757409,1.4892041,1.3024474
PF3D7_1346400,0.753,0.624748065,0.833379555,0.82162596,0.83416834,0.806652165,0.8395,1.015990415,0.89474481,1.248602045,0.9755,1.037702725,1.337027045,1.0575,1.000069112,0.91405468,0.956842945,1.071,0.82165753,0.715,0.70506015,0.763237455,0.92606723,0.93364975,0.97459834,0.9965,1.12955671,1.307041545,1.1835,1.473346235,1.099280905,1.33782391,1.47112817,1.771708605,1.84319151,1.38711884,1.06165382,1.261179715,0.85867738,0.933901125,0.74417765,0.77968947,0.93979025,0.89166502,0.8566386,0.9347844
PF3D7_1347500,1.635,1.65398418,1.69610343,1.59897651,1.56848002,1.5257901,1.411,1.80936286,1.68277095,2.18890721,1.465,1.7566086,2.25258451,1.24,1.662572795,1.40992207,1.44019657,1.365,1.14571465,1.291,1.172313424,1.34221285,1.59501889,1.0699986,1.15656708,1.167,1.09086474,0.77454319,0.781,0.5047819,0.55902,0.38658299,0.38665808,0.38030595,0.44680455,0.37905426,0.44088397,0.55707083,0.65964616,0.8889331,0.9590545,1.20904545,1.2285591,1.99421227,1.9625269,1.5308871
PF3D7_1304300,1.0655,1.286109295,0.991000605,1.2884157,1.05701915,1.34442026,1.049,1.548852535,1.48885536,1.61239227,1.5375,1.08803902,1.234507445,1.149,1.298490349,1.077007555,1.084531595,1.281,1.42659155,1.3235,1.139800785,1.075640975,1.118227305,1.2427338,1.08566481,1.1755,0.924031535,0.82026275,0.7515,0.788768705,0.86901345,0.929032975,0.848820265,0.822559785,0.701139445,0.66517614,0.747017025,1.002966595,0.6437237,0.784007735,0.75510365,1.071414465,0.82324935,1.02575862,1.01965795,0.9364892
PF3D7_1348100,0.943,0.97751283,0.79816634,0.75268277,0.49319442,0.51367001,0.291,0.35997794,0.33186898,0.21734925,0.424,0.177984081,0.12814957,0.341,0.34850893,0.112957302,0.150157476,0.422,0.287868,0.293,0.28518244,0.2151282,0.60625151,0.4950143,0.6237757,1.117,0.9444176,1.49081629,1.922,1.67157274,2.21825885,1.83256781,2.23915427,2.66106441,2.45791598,2.17177946,2.02649632,1.86367695,0.94966301,1.33339969,0.866791,0.79022583,1.0540347,2.15351996,1.1870833,1.1081031
PF3D7_1348300,0.9225,0.879877755,1.210664045,1.39973692,1.248208105,1.481398905,1.505,1.783311805,2.17211508,2.148828685,2.13,1.52557783,1.92651503,1.8715,2.160081881,1.452558455,1.60953476,1.8465,1.804109915,1.356,1.15280585,1.239325485,1.12409135,1.23833545,1.109845345,1.005,0.84207105,0.791127735,0.6745,0.765071805,0.776625095,0.494332715,0.572292415,0.566688195,0.6063776,0.47931136,0.345380905,0.37954934,0.345745575,0.3786438,0.5390129,0.50640303,0.60222355,0.668748765,0.60613005,0.6858874
PF3D7_1348500,1.005,0.78921666,0.57431085,0.62744644,0.42012858,0.3259585,0.291,0.41681657,0.54400486,0.31600422,0.277,0.31234335,0.26911407,0.182,0.404068311,0.41117859,0.44280018,0.609,0.79369318,0.839,1.03018667,0.96620621,1.38571777,1.43946,1.56804592,1.469,1.91546201,1.82878245,1.689,2.27189465,1.8646506,1.56853987,1.60722796,1.58263301,1.63795597,1.1948449,0.9131662,0.81050219,0.740396,1.14049337,1.3317503,1.65288896,1.3938978,1.09223236,1.0876352,1.5479348
PF3D7_1348800,1.055,1.20881484,1.35067846,0.89689421,1.05336587,0.97787553,0.797,1.03730487,0.86416078,1.02971129,1.259,0.95251812,1.18751924,0.982,0.969763926,0.5969098,0.88340823,1.078,0.89897068,0.788,0.71249163,0.82122854,1.030537368,0.9172559,1.06558266,0.876,0.77550414,1.41461699,1.226,0.88543713,0.79163232,0.85295008,1.14362301,1.07412192,1.13812413,1.11244188,1.00474446,1.29345636,1.14528221,1.34122027,1.9727386,1.40396782,1.0769985,1.29623802,1.2890491,1.1126491
PF3D7_1349000,1.333,1.20649022,1.1536522,1.01707048,0.99369541,0.58976927,0.935,1.07993386,1.26630792,1.16536188,1.549,0.85700817,1.21742085,0.967,1.395719316,0.85506456,0.98533995,0.994,0.94338452,0.908,0.75336465,1.119602,1.17190586,0.815694,0.89754853,1.527,1.14661453,1.59032363,1.658,0.94561971,1.16587561,0.80853419,1.06667609,1.49428996,1.24810678,1.17470196,0.9131662,1.07588787,0.82228307,1.134700399,1.1460094,1.18138759,1.2664492,1.61829172,1.182048,1.136516
